1929,11.96676,47.32084,66.8575
1929,-123.65651,44.54745,64.4725
1929,7.97784,44.54745,79.415
1929,11.96676,44.54745,79.415
1929,15.95568,44.54745,61.245
1929,-75.78947,41.63535,57.9
1929,3.98892,41.63535,69.99249999999999
1929,-87.75623,38.58548,227.70000000000002
1929,-83.76731,38.58548,67.66999999999999
1929,-79.77839,38.58548,57.855
1929,-75.78947,38.58548,57.855
1929,-71.80055,38.58548,71.21
1929,-79.77839,35.40036,61.004999999999995
1929,-95.73407,28.64338,127.28500000000001
1929,27.92244,-25.08582,61.415
1930,-3.98892,49.95592,75.35
1930,7.97784,47.32084,81.51
1930,11.96676,47.32084,64.44
1930,-123.65651,44.54745,63.79
1930,7.97784,44.54745,75.2
1930,11.96676,44.54745,75.2
1930,15.95568,44.54745,59.9125
1930,-75.78947,41.63535,57.5275
1930,3.98892,41.63535,70.2775
1930,-87.75623,38.58548,207.92749999999998
1930,-83.76731,38.58548,65.705
1930,-71.80055,38.58548,68.85
1930,-79.77839,35.40036,59.78
1930,-95.73407,28.64338,118.685
1930,27.92244,-25.08582,60.655
1931,-3.98892,49.95592,73.6925
1931,7.97784,47.32084,76.3125
1931,11.96676,47.32084,62.059999999999995
1931,-123.65651,44.54745,61.085
1931,7.97784,44.54745,71.045
1931,11.96676,44.54745,71.045
1931,15.95568,44.54745,59.275
1931,3.98892,41.63535,68.56
1931,-87.75623,38.58548,184.4375
1931,-83.76731,38.58548,63.37
1931,-71.80055,38.58548,66.0475
1931,-79.77839,35.40036,58.325
1931,-95.73407,28.64338,108.4675
1931,27.92244,-25.08582,59.48500000000001
1932,-3.98892,49.95592,72.755
1932,7.97784,47.32084,73.7025
1932,11.96676,47.32084,60.8625
1932,-123.65651,44.54745,60.26
1932,7.97784,44.54745,68.955
1932,11.96676,44.54745,68.955
1932,15.95568,44.54745,58.085
1932,3.98892,41.63535,66.365
1932,-87.75623,38.58548,163.89000000000001
1932,-83.76731,38.58548,61.324999999999996
1932,-71.80055,38.58548,63.595
1932,-95.73407,28.64338,99.5325
1932,27.92244,-25.08582,58.7025
1933,-3.98892,49.95592,72.53750000000001
1933,7.97784,47.32084,74.89750000000001
1933,11.96676,47.32084,61.41
1933,-123.65651,44.54745,60.155
1933,7.97784,44.54745,69.91250000000001
1933,11.96676,44.54745,69.91250000000001
1933,3.98892,41.63535,67.015
1933,-87.75623,38.58548,172.1175
1933,-83.76731,38.58548,62.144999999999996
1933,-71.80055,38.58548,64.57499999999999
1933,-79.77839,35.40036,57.5625
1933,-95.73407,28.64338,103.11
1933,27.92244,-25.08582,59.3975
